@RELATION admission_stats

@ATTRIBUTE gender {Male, Female, Unknown}
@ATTRIBUTE Firgen REAL
@ATTRIBUTE famincome REAL
@ATTRIBUTE SATCRDG REAL
@ATTRIBUTE SATMATH REAL
@ATTRIBUTE SATWRTG REAL
@ATTRIBUTE SATTotal REAL
@ATTRIBUTE HSGPA REAL
@ATTRIBUTE ACTRead REAL
@ATTRIBUTE ACTMath REAL
@ATTRIBUTE ACTEngWrit REAL
@ATTRIBUTE APIScore REAL
@ATTRIBUTE FirstLang {English, EnglishandAnother, Another}
@ATTRIBUTE HSGPAunweighted REAL
@ATTRIBUTE Firststyrunitsforgpa REAL
@ATTRIBUTE Firststyeartotcumunits REAL
@ATTRIBUTE Firstyrcumgpa {0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0}

@DATA
Male,0.0,70000.0,590.0,720.0,610.0,1920.0,3.09,9.16604708798,9.22676579926,8.43494423792,10.0,English,2.81,43.0,48.0,3.0
Female,300.0,0.0,410.0,510.0,370.0,1290.0,3.59,9.16604708798,9.22676579926,8.43494423792,5.0,EnglishandAnother,3.46,30.0,40.0,3.0
Female,300.0,27632.0,600.0,620.0,510.0,1730.0,3.58,9.16604708798,9.22676579926,8.43494423792,10.0,Another,3.41,47.0,54.0,3.0
Female,0.0,40000.0,640.0,670.0,660.0,1970.0,3.61,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.3,42.0,90.0,3.0
Male,300.0,38200.0,520.0,690.0,570.0,1780.0,3.77,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.4,48.0,56.0,3.0
Female,300.0,20000.0,720.0,560.0,520.0,1800.0,3.83,28.0,25.0,24.0,5.45105328377,EnglishandAnother,3.58,45.0,53.0,3.0
Unknown,0.0,28100.0,670.0,580.0,520.0,1770.0,2.21,9.16604708798,9.22676579926,8.43494423792,1.0,Another,2.0,47.0,65.0,3.0
Female,300.0,9084.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.37,23.0,25.0,21.0,7.0,EnglishandAnother,3.13,40.0,47.5,3.0
Male,0.0,83413.2267658,580.0,720.0,600.0,1900.0,4.09,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.72,48.0,48.0,3.0
Male,300.0,20000.0,500.0,530.0,500.0,1530.0,3.57,9.16604708798,9.22676579926,8.43494423792,4.0,EnglishandAnother,3.28,40.0,57.5,3.0
Male,300.0,56000.0,660.0,530.0,690.0,1880.0,3.77,9.16604708798,9.22676579926,8.43494423792,5.0,English,3.59,41.0,57.0,3.0
Male,0.0,83413.2267658,690.0,790.0,710.0,2190.0,3.52,31.0,33.0,35.0,5.45105328377,English,3.36,47.0,57.0,3.0
Female,300.0,20000.0,320.0,360.0,200.0,880.0,3.4,13.0,14.0,15.0,1.0,EnglishandAnother,3.31,32.0,45.0,3.0
Female,300.0,75000.0,560.0,550.0,560.0,1670.0,4.13,9.16604708798,9.22676579926,8.43494423792,3.0,English,3.77,40.0,40.0,3.0
Female,0.0,34500.0,550.0,470.0,520.0,1540.0,3.7,26.0,18.0,19.0,5.45105328377,EnglishandAnother,3.54,35.0,35.0,3.0
Male,300.0,11000.0,440.0,680.0,430.0,1550.0,3.77,9.16604708798,9.22676579926,8.43494423792,3.0,EnglishandAnother,3.4,40.0,49.0,3.0
Female,0.0,60000.0,620.0,480.0,560.0,1660.0,3.68,32.0,21.0,25.0,5.45105328377,English,3.52,45.0,57.0,3.0
Male,300.0,27000.0,560.0,690.0,590.0,1840.0,3.95,23.0,28.0,24.0,1.0,Another,3.59,52.0,71.0,3.0
Male,0.0,432000.0,580.0,670.0,660.0,1910.0,3.76,28.0,34.0,33.0,10.0,English,3.46,47.0,75.0,3.0
Male,300.0,18000.0,580.0,570.0,510.0,1660.0,3.77,9.16604708798,9.22676579926,8.43494423792,6.0,English,3.54,47.0,79.0,3.0
Female,300.0,33144.0,470.0,450.0,400.0,1320.0,3.91,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,3.6,37.0,56.0,3.0
Female,0.0,250000.0,650.0,580.0,590.0,1820.0,3.69,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.6,47.0,55.0,3.0
Male,0.0,150000.0,710.0,610.0,640.0,1960.0,3.5,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.12,45.0,77.0,3.0
Male,0.0,75000.0,660.0,620.0,600.0,1880.0,3.59,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.22,54.0,94.0,3.0
Male,300.0,16000.0,430.0,500.0,420.0,1350.0,3.25,9.16604708798,9.22676579926,8.43494423792,4.0,Another,3.16,45.0,45.0,3.0
Male,0.0,231000.0,550.0,540.0,500.0,1590.0,3.46,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.3,40.0,52.0,3.0
Male,300.0,28000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.31,25.0,26.0,22.0,8.0,Another,2.95,30.0,77.0,3.0
Female,300.0,11500.0,410.0,440.0,480.0,1330.0,3.8,9.16604708798,9.22676579926,8.43494423792,7.0,Another,3.48,40.0,116.0,3.0
Male,300.0,36000.0,430.0,470.0,440.0,1340.0,3.91,9.16604708798,9.22676579926,8.43494423792,6.0,Another,3.69,40.0,69.0,3.0
Female,300.0,34000.0,510.0,300.0,480.0,1290.0,3.4,9.16604708798,9.22676579926,8.43494423792,6.0,EnglishandAnother,3.31,40.0,48.0,3.0
Male,0.0,300000.0,550.0,520.0,590.0,1660.0,2.95,9.16604708798,9.22676579926,8.43494423792,5.45105328377,EnglishandAnother,2.95,40.0,44.0,3.0
Male,0.0,350000.0,670.0,670.0,680.0,2020.0,3.47,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.26,46.0,77.0,3.0
Male,0.0,135000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.5,31.0,22.0,27.0,5.45105328377,English,3.5,45.0,53.0,3.0
Unknown,0.0,225000.0,590.0,550.0,590.0,1730.0,3.86,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.69,40.0,61.0,3.0
Unknown,0.0,100000.0,700.0,540.0,480.0,1720.0,3.69,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.65,37.0,46.5,3.0
Male,300.0,14000.0,390.0,470.0,420.0,1280.0,4.08,18.0,23.0,19.0,3.0,Another,3.75,33.0,44.0,3.0
Female,0.0,45000.0,570.0,490.0,510.0,1570.0,3.66,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.33,47.0,51.0,3.0
Female,300.0,30000.0,510.0,550.0,510.0,1570.0,3.71,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.42,40.0,45.0,3.0
Male,300.0,66000.0,470.0,480.0,630.0,1580.0,3.25,9.16604708798,9.22676579926,8.43494423792,6.0,EnglishandAnother,3.0,45.0,56.0,3.0
Male,300.0,72000.0,430.0,490.0,390.0,1310.0,4.09,11.0,19.0,18.0,2.0,Another,3.72,35.0,45.0,3.0
Female,0.0,96000.0,640.0,620.0,660.0,1920.0,3.45,9.16604708798,9.22676579926,8.43494423792,5.45105328377,EnglishandAnother,3.35,37.0,39.5,3.0
Male,0.0,100000.0,670.0,740.0,690.0,2100.0,3.4,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.13,42.0,62.0,3.0
Female,300.0,22000.0,500.0,450.0,550.0,1500.0,4.28,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,4.0,40.0,35.0,3.0
Male,0.0,300000.0,610.0,590.0,560.0,1760.0,3.58,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.51,57.0,57.0,3.0
Female,0.0,200000.0,580.0,570.0,670.0,1820.0,4.05,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.77,45.0,45.0,3.0
Male,0.0,250000.0,450.0,580.0,550.0,1580.0,3.67,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.42,30.0,50.0,3.0
Male,0.0,60000.0,520.0,740.0,670.0,1930.0,3.58162329616,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.35530359356,37.0,82.0,3.0
Female,300.0,115000.0,540.0,500.0,550.0,1590.0,3.81,9.16604708798,9.22676579926,8.43494423792,4.0,English,3.45,42.0,50.0,3.0
Male,0.0,225000.0,600.0,600.0,470.0,1670.0,3.66,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,3.33,40.0,98.5,3.0
Female,0.0,300000.0,630.0,660.0,610.0,1900.0,3.33,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.25,47.0,87.0,3.0
Male,0.0,150000.0,600.0,750.0,560.0,1910.0,3.36,31.0,27.0,24.0,9.0,Another,3.27,40.0,49.0,3.0
Male,0.0,160000.0,540.0,640.0,560.0,1740.0,3.59,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.4,52.0,76.0,3.0
Female,300.0,14000.0,550.0,450.0,520.0,1520.0,4.12,25.0,22.0,24.0,5.0,EnglishandAnother,3.79,40.0,46.0,3.0
Male,0.0,108000.0,710.0,600.0,580.0,1890.0,3.96,34.0,23.0,22.0,5.45105328377,English,3.75,45.0,85.5,3.0
Female,0.0,34500.0,660.0,510.0,550.0,1720.0,3.6,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.5,37.0,49.0,3.0
Female,300.0,83413.2267658,420.0,270.0,420.0,1110.0,3.45,14.0,15.0,11.0,1.0,Another,3.16,40.0,35.0,3.0
Male,300.0,19500.0,550.0,620.0,530.0,1700.0,3.29,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.2,49.0,61.0,3.0
Female,300.0,64000.0,520.0,440.0,500.0,1460.0,3.02,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,2.97,45.0,45.0,3.0
Female,0.0,18500.0,620.0,690.0,640.0,1950.0,3.62,9.16604708798,9.22676579926,8.43494423792,10.0,Another,3.45,40.0,44.0,3.0
Female,300.0,27000.0,360.0,420.0,410.0,1190.0,3.18,18.0,23.0,19.0,8.0,Another,3.09,35.0,37.0,3.0
Male,300.0,65000.0,493.283767038,506.468401487,490.892193309,1490.64436183,4.08,28.0,23.0,23.0,3.0,English,3.97,37.0,52.5,3.0
Female,0.0,5000.0,440.0,370.0,600.0,1410.0,3.2,22.0,19.0,8.43494423792,5.45105328377,English,2.95,45.0,59.0,3.0
Female,300.0,32000.0,570.0,530.0,510.0,1610.0,3.52,9.16604708798,9.22676579926,8.43494423792,4.0,EnglishandAnother,3.3,45.0,85.75,3.0
Male,0.0,24000.0,530.0,520.0,460.0,1510.0,4.17,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.94,45.0,63.0,3.0
Male,0.0,83413.2267658,800.0,630.0,670.0,2100.0,3.5,9.16604708798,9.22676579926,8.43494423792,10.0,EnglishandAnother,3.4,42.0,70.0,3.0
Male,300.0,14000.0,650.0,620.0,640.0,1910.0,3.83,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.66,45.0,61.0,3.0
Male,0.0,83413.2267658,660.0,660.0,500.0,1820.0,3.58162329616,31.0,29.0,24.0,5.45105328377,English,3.35530359356,37.0,37.0,3.0
Female,0.0,136000.0,430.0,610.0,590.0,1630.0,3.95,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.86,47.0,55.0,3.0
Female,300.0,35000.0,430.0,510.0,430.0,1370.0,3.58162329616,9.16604708798,9.22676579926,8.43494423792,1.0,Another,3.35530359356,40.0,69.5,3.0
Male,0.0,11300.0,530.0,560.0,550.0,1640.0,3.29,9.16604708798,9.22676579926,8.43494423792,7.0,EnglishandAnother,3.12,35.0,40.0,3.0
Female,300.0,36000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.31,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.22,49.0,49.0,3.0
Male,0.0,65000.0,493.283767038,506.468401487,490.892193309,1490.64436183,3.41,27.0,31.0,28.0,9.0,English,3.08,48.0,108.0,3.0
Female,0.0,48000.0,640.0,650.0,520.0,1810.0,4.04,29.0,27.0,22.0,10.0,English,3.68,45.0,65.0,3.0
Male,0.0,83413.2267658,750.0,610.0,660.0,2020.0,3.7,9.16604708798,9.22676579926,8.43494423792,9.0,English,3.5,45.0,61.0,3.0
Male,300.0,35000.0,400.0,370.0,390.0,1160.0,3.68,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.36,35.0,45.0,3.0
Female,300.0,58500.0,630.0,500.0,540.0,1670.0,4.09,9.16604708798,9.22676579926,8.43494423792,7.0,English,3.72,43.0,75.0,3.0
Male,300.0,40000.0,590.0,670.0,560.0,1820.0,4.14,27.0,28.0,25.0,5.0,EnglishandAnother,3.85,42.0,91.0,3.0
Male,0.0,28000.0,670.0,580.0,570.0,1820.0,3.76,9.16604708798,9.22676579926,8.43494423792,10.0,English,3.66,40.0,40.0,3.0
Female,300.0,42000.0,630.0,410.0,580.0,1620.0,3.44,9.16604708798,9.22676579926,8.43494423792,3.0,EnglishandAnother,3.14,42.0,82.75,3.0
Male,300.0,19777.0,570.0,510.0,420.0,1500.0,3.85,20.0,19.0,17.0,7.0,EnglishandAnother,3.65,40.0,48.0,3.0
Female,0.0,28000.0,670.0,680.0,630.0,1980.0,3.6,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.26,51.0,83.0,3.0
Female,0.0,83413.2267658,500.0,430.0,430.0,1360.0,3.23,20.0,16.0,8.43494423792,5.45105328377,EnglishandAnother,3.1,42.0,41.5,3.0
Male,300.0,100000.0,600.0,530.0,590.0,1720.0,3.32,9.16604708798,9.22676579926,8.43494423792,6.0,English,3.32,40.0,46.0,3.0
Male,0.0,50000.0,520.0,670.0,550.0,1740.0,3.7,9.16604708798,9.22676579926,8.43494423792,9.0,EnglishandAnother,3.6,52.0,57.0,3.0
Male,0.0,150000.0,360.0,690.0,500.0,1550.0,3.57,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.57,36.0,57.0,3.0
Female,0.0,180000.0,500.0,710.0,580.0,1790.0,2.41,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,2.41,55.0,97.0,3.0
Male,300.0,78125.0,390.0,760.0,550.0,1700.0,3.43,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.43,30.0,30.0,3.0
Female,0.0,83413.2267658,470.0,490.0,480.0,1440.0,3.5,9.16604708798,9.22676579926,8.43494423792,5.45105328377,EnglishandAnother,3.1,40.0,45.0,3.0
Female,300.0,64000.0,500.0,600.0,580.0,1680.0,3.48,23.0,27.0,24.0,6.0,Another,3.22,47.0,51.5,3.0
Male,300.0,30000.0,490.0,610.0,480.0,1580.0,4.0,16.0,28.0,18.0,7.0,English,3.5,41.0,70.0,3.0
Female,0.0,180000.0,540.0,550.0,560.0,1650.0,2.86,9.16604708798,9.22676579926,8.43494423792,10.0,English,2.59,48.0,48.0,3.0
Female,300.0,14000.0,390.0,460.0,400.0,1250.0,3.54,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.54,35.0,45.0,3.0
Male,300.0,11128.0,500.0,550.0,500.0,1550.0,3.03,23.0,23.0,20.0,2.0,Another,2.82,45.0,69.0,3.0
Female,300.0,20000.0,620.0,510.0,600.0,1730.0,4.4,9.16604708798,9.22676579926,8.43494423792,5.45105328377,EnglishandAnother,3.9,45.0,141.75,3.0
Male,0.0,83413.2267658,493.283767038,506.468401487,490.892193309,1490.64436183,3.51,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.51,30.0,43.0,3.0
Male,300.0,80000.0,460.0,690.0,550.0,1700.0,3.77,9.16604708798,9.22676579926,8.43494423792,5.45105328377,Another,3.77,35.0,50.0,3.0
Male,0.0,83413.2267658,493.283767038,506.468401487,490.892193309,1490.64436183,4.33,34.0,34.0,32.0,5.45105328377,English,4.0,47.0,77.0,3.0
Female,300.0,83413.2267658,560.0,520.0,570.0,1650.0,4.17,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.96,45.0,77.0,3.0
Male,0.0,83413.2267658,590.0,770.0,640.0,2000.0,3.51,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.45,47.0,63.0,3.0
Male,0.0,250000.0,520.0,550.0,450.0,1520.0,3.75,9.16604708798,9.22676579926,8.43494423792,5.45105328377,English,3.5,45.0,53.0,3.0
Female,0.0,103600.0,750.0,580.0,690.0,2020.0,4.16,9.16604708798,9.22676579926,8.43494423792,8.0,English,3.83,45.0,57.0,3.0
Female,300.0,10000.0,490.0,510.0,510.0,1510.0,3.5,16.0,25.0,23.0,6.0,English,3.41,45.0,50.0,2.0
Male,0.0,30000.0,410.0,400.0,390.0,1200.0,3.92,8.40839694656,8.91603053435,7.99618320611,4.87404580153,EnglishandAnother,3.6,35.0,47.0,2.0
Male,0.0,400000.0,590.0,530.0,610.0,1730.0,3.95,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.85,42.0,42.0,2.0
Female,300.0,22000.0,520.0,620.0,560.0,1700.0,4.0,8.40839694656,8.91603053435,7.99618320611,8.0,EnglishandAnother,3.95,49.0,44.0,2.0
Male,0.0,72000.0,590.0,590.0,570.0,1750.0,3.86,8.40839694656,8.91603053435,7.99618320611,10.0,English,3.66,42.0,65.0,2.0
Male,300.0,73967.5343511,500.0,630.0,490.0,1620.0,3.86,20.0,30.0,20.0,4.87404580153,English,3.66,35.0,49.0,2.0
Female,0.0,240000.0,410.0,530.0,450.0,1390.0,3.7,8.40839694656,8.91603053435,7.99618320611,4.0,Another,3.5,28.0,31.0,2.0
Female,300.0,12480.0,590.0,650.0,470.0,1710.0,3.75,8.40839694656,8.91603053435,7.99618320611,3.0,Another,3.55,39.0,59.0,2.0
Male,0.0,73967.5343511,590.0,540.0,540.0,1670.0,3.95,25.0,24.0,7.99618320611,4.87404580153,English,3.65,45.0,70.0,2.0
Male,0.0,125000.0,450.0,550.0,460.0,1460.0,3.75,21.0,23.0,21.0,8.0,English,3.55,45.0,45.0,2.0
Male,300.0,13200.0,410.0,480.0,370.0,1260.0,3.7,20.0,21.0,20.0,6.0,Another,3.62,28.0,38.0,2.0
Female,0.0,73967.5343511,590.0,570.0,690.0,1850.0,3.59,8.40839694656,8.91603053435,7.99618320611,5.0,English,3.22,53.0,61.0,2.0
Female,300.0,5000.0,430.0,340.0,450.0,1220.0,3.68,15.0,15.0,17.0,4.87404580153,English,3.62,25.0,37.0,2.0
Male,0.0,255000.0,650.0,570.0,640.0,1860.0,3.62,32.0,29.0,27.0,9.0,English,3.54,40.0,60.0,2.0
Female,0.0,73967.5343511,620.0,620.0,770.0,2010.0,3.21,8.40839694656,8.91603053435,7.99618320611,5.0,Another,2.86,35.0,69.0,2.0
Female,300.0,57000.0,600.0,540.0,510.0,1650.0,3.52,8.40839694656,8.91603053435,7.99618320611,6.0,English,3.36,40.0,74.0,2.0
Female,0.0,225000.0,440.0,470.0,590.0,1500.0,3.69,8.40839694656,8.91603053435,7.99618320611,7.0,Another,3.52,45.0,35.0,2.0
Male,300.0,32000.0,510.0,420.0,510.0,1440.0,3.5,8.40839694656,8.91603053435,7.99618320611,3.0,Another,3.4,38.0,43.0,2.0
Female,0.0,100000.0,670.0,510.0,640.0,1820.0,3.8,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.5,47.0,58.0,2.0
Female,300.0,19822.0,550.0,600.0,570.0,1720.0,3.73,26.0,27.0,24.0,8.0,EnglishandAnother,3.39,47.0,62.0,2.0
Male,0.0,73967.5343511,468.625954198,482.251908397,468.015267176,1418.89312977,3.43,8.40839694656,8.91603053435,7.99618320611,4.87404580153,English,3.08,47.0,50.0,2.0
Unknown,300.0,18000.0,560.0,560.0,440.0,1560.0,3.72,8.40839694656,8.91603053435,7.99618320611,2.0,EnglishandAnother,3.5,49.0,60.0,2.0
Female,0.0,50000.0,730.0,600.0,650.0,1980.0,3.8,8.40839694656,8.91603053435,7.99618320611,8.0,Another,3.5,45.0,77.0,2.0
Female,300.0,25561.0,370.0,410.0,420.0,1200.0,2.9,11.0,14.0,16.0,4.0,Another,2.6,40.0,53.0,2.0
Male,0.0,15000.0,580.0,600.0,550.0,1730.0,3.78,8.40839694656,8.91603053435,7.99618320611,5.0,English,3.59,48.0,55.0,2.0
Male,0.0,170000.0,450.0,600.0,480.0,1530.0,2.88,8.40839694656,8.91603053435,7.99618320611,7.0,Another,2.64,35.0,35.0,2.0
Male,0.0,73967.5343511,468.625954198,482.251908397,468.015267176,1418.89312977,3.42,31.0,25.0,27.0,9.0,English,3.11,43.0,50.0,2.0
Male,0.0,250000.0,590.0,610.0,470.0,1670.0,3.36,8.40839694656,8.91603053435,7.99618320611,9.0,English,3.22,43.0,55.0,2.0
Female,0.0,50000.0,590.0,660.0,690.0,1940.0,3.77,8.40839694656,8.91603053435,7.99618320611,10.0,EnglishandAnother,3.4,38.0,55.0,2.0
Female,300.0,34000.0,540.0,480.0,570.0,1590.0,3.85,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.5,45.0,45.0,2.0
Female,300.0,24000.0,370.0,330.0,290.0,990.0,3.88,14.0,17.0,15.0,1.0,Another,3.73,40.0,48.0,2.0
Male,0.0,120000.0,468.625954198,482.251908397,468.015267176,1418.89312977,3.78,33.0,30.0,25.0,9.0,EnglishandAnother,3.5,46.0,70.0,2.0
Female,300.0,320000.0,430.0,490.0,500.0,1420.0,3.81,18.0,20.0,19.0,7.0,EnglishandAnother,3.72,30.0,22.0,2.0
Female,0.0,70000.0,660.0,650.0,690.0,2000.0,4.21,33.0,27.0,29.0,5.0,English,4.0,51.0,78.0,2.0
Female,0.0,90000.0,590.0,560.0,640.0,1790.0,3.75,29.0,23.0,30.0,4.0,English,3.5,42.0,53.0,2.0
Male,0.0,200000.0,670.0,580.0,570.0,1820.0,3.65,8.40839694656,8.91603053435,7.99618320611,4.87404580153,English,3.65,42.0,32.0,2.0
Male,0.0,999999.0,600.0,800.0,630.0,2030.0,3.52,8.40839694656,8.91603053435,7.99618320611,10.0,EnglishandAnother,3.24,40.0,61.0,2.0
Female,0.0,75000.0,560.0,550.0,560.0,1670.0,3.69,24.0,24.0,25.0,8.0,English,3.46,45.0,53.0,2.0
Female,300.0,37381.0,550.0,530.0,580.0,1660.0,3.7,8.40839694656,8.91603053435,7.99618320611,4.0,English,3.5,40.0,53.0,2.0
Male,300.0,76000.0,520.0,670.0,560.0,1750.0,3.42,8.40839694656,8.91603053435,7.99618320611,4.87404580153,EnglishandAnother,3.14,45.0,74.0,2.0
Male,300.0,79600.0,500.0,420.0,530.0,1450.0,3.6,8.40839694656,8.91603053435,7.99618320611,4.0,EnglishandAnother,3.2,43.0,51.0,2.0
Female,0.0,73967.5343511,420.0,690.0,470.0,1580.0,3.54,8.40839694656,8.91603053435,7.99618320611,4.87404580153,Another,3.54,32.0,49.0,2.0
Female,300.0,20000.0,490.0,420.0,400.0,1310.0,3.85,8.40839694656,8.91603053435,7.99618320611,4.0,EnglishandAnother,3.85,40.0,43.0,2.0
Female,300.0,28000.0,660.0,550.0,670.0,1880.0,3.52,8.40839694656,8.91603053435,7.99618320611,4.87404580153,English,3.26,42.0,51.0,2.0
Male,300.0,120000.0,640.0,800.0,630.0,2070.0,3.62,8.40839694656,8.91603053435,7.99618320611,10.0,English,3.45,37.0,45.0,2.0
Female,0.0,50000.0,460.0,430.0,520.0,1410.0,3.63,8.40839694656,8.91603053435,7.99618320611,6.0,EnglishandAnother,3.27,45.0,45.0,2.0
Female,300.0,73967.5343511,510.0,510.0,590.0,1610.0,3.05,8.40839694656,8.91603053435,7.99618320611,10.0,English,2.95,43.0,38.0,2.0
Female,0.0,159000.0,640.0,670.0,600.0,1910.0,3.36,8.40839694656,8.91603053435,7.99618320611,10.0,Another,3.0,41.0,65.0,2.0
Female,0.0,271000.0,550.0,740.0,620.0,1910.0,3.65,27.0,32.0,25.0,4.87404580153,EnglishandAnother,3.37,49.0,68.5,2.0
Male,0.0,47300.0,610.0,650.0,550.0,1810.0,3.47,8.40839694656,8.91603053435,7.99618320611,5.0,EnglishandAnother,3.3,35.0,57.5,2.0
Male,300.0,6192.0,480.0,530.0,530.0,1540.0,3.86,8.40839694656,8.91603053435,7.99618320611,3.0,EnglishandAnother,3.79,37.0,37.0,2.0
Male,0.0,60000.0,710.0,670.0,710.0,2090.0,3.54,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.18,41.0,55.0,2.0
Female,300.0,70000.0,570.0,580.0,570.0,1720.0,3.3,8.40839694656,8.91603053435,7.99618320611,9.0,EnglishandAnother,2.95,40.0,45.0,2.0
Male,0.0,107000.0,610.0,650.0,570.0,1830.0,4.04,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.66,45.0,40.0,2.0
Male,0.0,200000.0,610.0,700.0,590.0,1900.0,3.56,8.40839694656,8.91603053435,7.99618320611,10.0,English,3.52,38.0,54.5,2.0
Male,300.0,48000.0,550.0,560.0,580.0,1690.0,3.79,24.0,27.0,20.0,4.0,EnglishandAnother,3.54,45.0,43.0,2.0
Female,0.0,187000.0,640.0,560.0,610.0,1810.0,3.76,8.40839694656,8.91603053435,7.99618320611,5.0,English,3.46,45.0,72.0,2.0
Female,0.0,200000.0,540.0,550.0,760.0,1850.0,3.91,8.40839694656,8.91603053435,7.99618320611,9.0,Another,3.58,45.0,49.0,2.0
Male,0.0,59000.0,520.0,510.0,550.0,1580.0,3.7,8.40839694656,8.91603053435,7.99618320611,9.0,Another,3.37,45.0,48.0,2.0
Female,0.0,110000.0,800.0,630.0,580.0,2010.0,3.54,8.40839694656,8.91603053435,7.99618320611,10.0,Another,3.27,37.0,45.5,2.0
Female,0.0,73967.5343511,570.0,530.0,490.0,1590.0,3.52,8.40839694656,8.91603053435,7.99618320611,10.0,English,3.43,47.0,42.0,2.0
Male,0.0,550000.0,468.625954198,482.251908397,468.015267176,1418.89312977,3.56,30.0,29.0,27.0,9.0,English,3.24,44.0,74.0,2.0
Male,300.0,50000.0,570.0,410.0,540.0,1520.0,3.76,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.69,47.0,55.0,2.0
Female,300.0,21200.0,670.0,550.0,510.0,1730.0,4.2,24.0,24.0,24.0,2.0,Another,4.0,45.0,61.0,2.0
Male,300.0,70000.0,410.0,530.0,420.0,1360.0,3.75,17.0,25.0,18.0,1.0,EnglishandAnother,3.41,35.0,40.0,2.0
Male,300.0,55000.0,510.0,510.0,340.0,1360.0,3.35,8.40839694656,8.91603053435,7.99618320611,9.0,Another,3.16,35.0,58.5,2.0
Male,0.0,117000.0,640.0,720.0,670.0,2030.0,4.1,8.40839694656,8.91603053435,7.99618320611,8.0,English,3.7,45.0,77.0,2.0
Female,300.0,7956.0,540.0,280.0,480.0,1300.0,3.45,24.0,15.0,21.0,4.0,English,3.13,38.0,43.0,2.0
Female,300.0,18500.0,470.0,580.0,430.0,1480.0,3.5,8.40839694656,8.91603053435,7.99618320611,1.0,EnglishandAnother,3.22,38.0,38.0,2.0
Male,300.0,31500.0,780.0,640.0,630.0,2050.0,3.54,8.40839694656,8.91603053435,7.99618320611,9.0,English,3.36,48.0,59.0,2.0
Female,300.0,55000.0,468.625954198,482.251908397,468.015267176,1418.89312977,4.27,24.0,30.0,22.0,7.0,Another,3.9,47.0,69.0,2.0
Male,0.0,87000.0,468.625954198,482.251908397,468.015267176,1418.89312977,3.54,20.0,27.0,19.0,4.87404580153,English,3.27,42.0,67.0,2.0
Male,300.0,30800.0,630.0,610.0,570.0,1810.0,3.9,28.0,30.0,24.0,2.0,English,3.72,45.0,57.0,2.0
Male,0.0,73967.5343511,590.0,700.0,600.0,1890.0,3.6,21.0,28.0,24.0,10.0,Another,3.36,49.0,67.0,2.0
