@relation admission_stats-weka.filters.unsupervised.attribute.Remove-R15-16-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.ReplaceMissingValues

@attribute gender {Male,Female,Unknown}
@attribute Firgen numeric
@attribute famincome numeric
@attribute SATCRDG numeric
@attribute SATMATH numeric
@attribute SATWRTG numeric
@attribute SATTotal numeric
@attribute HSGPA numeric
@attribute ACTRead numeric
@attribute ACTMath numeric
@attribute ACTEngWrit numeric
@attribute APIScore numeric
@attribute FirstLang {English,EnglishandAnother,Another}
@attribute HSGPAunweighted numeric
@attribute Firstyrcumgpa {0,1,2,3,4}

@data
Male,1,0.020939,0.561603,0.589212,0.590667,0.565904,0.515152,0.259259,0.375,0.307692,0.666667,EnglishandAnother,0.441964,3
Male,0,0.028,0.732143,0.714286,0.666667,0.706667,0.704545,0.571786,0.517127,0.537006,0.777778,Another,0.71875,3
Female,0,0.024,0.75,0.553571,0.716667,0.673333,0.757576,0.571786,0.517127,0.537006,0.777778,English,0.892857,4
Female,1,0.03855,0.392857,0.428571,0.4,0.366667,0.693182,0.444444,0.416667,0.384615,0.555556,EnglishandAnother,0.651786,2
Female,0,0.119,0.535714,0.571429,0.616667,0.56,0.606061,0.571786,0.517127,0.537006,0.555556,English,0.633929,2
Female,0,0.17,0.678571,0.75,0.75,0.733333,0.878788,0.555556,0.666667,0.653846,1,English,0.888393,0
Male,0,0.05,0.803571,0.821429,0.65,0.766667,0.621212,0.571786,0.517127,0.537006,1,English,0.571429,2
Female,0,0.133793,0.785714,0.678571,0.783333,0.76,0.935606,0.571786,0.517127,0.537006,0.666667,English,1,0
Male,0,0.120754,0.892857,0.821429,0.75,0.84,0.640152,0.571786,0.517127,0.537006,0.666667,English,0.59375,0
Male,0,0.0012,0.607143,0.535714,0.666667,0.593333,0.590909,0.571786,0.517127,0.537006,0.333333,Another,0.566964,1
Female,0,0.09302,0.535714,0.714286,0.733333,0.66,0.594697,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.571429,1
Male,1,0.038,0.482143,0.75,0.566667,0.586667,0.583333,0.555556,0.666667,0.384615,0.222222,EnglishandAnother,0.598214,4
Female,0,0.24,0.357143,0.589286,0.45,0.433333,0.640152,0.571786,0.517127,0.537006,0.333333,Another,0.683036,1
Female,0,0.134,0.732143,0.714286,1,0.84,0.772727,0.571786,0.517127,0.537006,1,EnglishandAnother,0.767857,0
Female,0,0.12,0.589286,0.428571,0.583333,0.513333,0.776515,0.571786,0.517127,0.537006,0.888889,English,0.794643,3
Female,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.670455,0.814815,0.625,0.461538,1,EnglishandAnother,0.758929,3
Female,0,0.22,0.767857,0.821429,0.866667,0.84,0.784091,0.571786,0.517127,0.537006,0.777778,Another,0.776786,2
Male,0,0.132,0.625,0.767857,0.783333,0.733333,0.833333,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.946429,3
Male,0,0.042,0.696429,0.910714,0.733333,0.793333,0.727273,0.571786,0.517127,0.537006,1,EnglishandAnother,0.732143,4
Female,0,0.063,0.553571,0.767857,0.583333,0.626667,0.704545,0.571786,0.517127,0.537006,1,EnglishandAnother,0.816964,3
Male,0,0.09302,0.892857,0.732143,0.9,0.866667,0.708333,0.851852,0.625,0.653846,0.888889,EnglishandAnother,0.674107,0
Female,0,0.15,0.714286,0.75,0.783333,0.76,0.731061,0.571786,0.517127,0.537006,1,EnglishandAnother,0.745536,0
Female,1,0.06,0.464286,0.553571,0.466667,0.466667,0.545455,0.571786,0.517127,0.537006,0.555556,English,0.571429,2
Male,1,0.03,0.5,0.696429,0.583333,0.58,0.742424,0.571786,0.517127,0.537006,0.555556,Another,0.834821,2
Female,0,0.085,0.410714,0.607143,0.383333,0.433333,0.742424,0.571786,0.517127,0.537006,0.222222,English,0.794643,3
Female,0,0.18,0.589286,0.535714,0.733333,0.613333,0.757576,0.666667,0.541667,0.692308,1,EnglishandAnother,0.861607,2
Male,0,0.058,0.589286,0.375,0.516667,0.466667,0.640152,0.571786,0.517127,0.537006,0.666667,Another,0.598214,4
Male,1,0.021771,0.5,0.910714,0.816667,0.753333,0.55303,0.571786,0.517127,0.537006,1,Another,0.491071,0
Female,0,0.093146,0.767857,0.571429,0.783333,0.713333,0.878788,0.571786,0.517127,0.537006,0.111111,English,0.888393,0
Male,1,0.079,0.571429,0.696429,0.583333,0.606667,0.708333,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.714286,2
Female,1,0.0036,0.535714,0.571429,0.666667,0.58,0.742424,0.571786,0.517127,0.537006,0.777778,Another,0.714286,0
Male,0,0.13,0.696429,0.767857,0.733333,0.74,0.80303,0.62963,0.916667,0.653846,0.555556,English,0.857143,0
Male,1,0.09302,0.732143,0.785714,0.816667,0.793333,0.924242,0.814815,0.916667,0.846154,0.777778,English,0.941964,2
Female,1,0.000038,0.375,0.25,0.566667,0.36,0.670455,0.555556,0.125,0.576923,0.444444,Another,0.6875,4
Female,0,0.120919,0.767857,0.767857,0.716667,0.76,0.518939,0.814815,0.583333,0.615385,0.444444,EnglishandAnother,0.450893,0
Male,1,0.09302,0.607143,0.517857,0.55,0.54,0.628788,0.571786,0.517127,0.537006,0.666667,English,0.741071,4
Male,0,0.08,0.75,0.732143,0.916667,0.82,0.761364,0.571786,0.517127,0.537006,1,Another,0.78125,1
Female,0,0.2,0.561603,0.589212,0.590667,0.565904,0.700758,0.37037,0.583333,0.461538,0.623153,Another,0.723214,4
Male,1,0.038,0.642857,0.767857,0.733333,0.72,0.700758,0.571786,0.517127,0.537006,0.222222,Another,0.65625,4
Male,0,0.266,0.642857,0.803571,0.683333,0.713333,0.632576,0.571786,0.517127,0.537006,1,English,0.727679,2
Male,0,0.0072,0.589286,0.660714,0.416667,0.533333,0.659091,0.555556,0.583333,0.5,0.888889,Another,0.625,2
Female,0,0.273,0.625,0.678571,0.783333,0.7,0.753788,0.571786,0.517127,0.537006,1,English,0.754464,0
Female,0,0.236,0.642857,0.589286,0.65,0.62,0.757576,0.571786,0.517127,0.537006,1,EnglishandAnother,0.776786,4
Female,0,0.035,0.561603,0.589212,0.590667,0.565904,0.80303,0.518519,0.708333,0.269231,0.555556,Another,0.84375,4
Male,0,0.204,0.561603,0.589212,0.590667,0.565904,0.795455,0.851852,0.833333,0.615385,0.623153,English,0.821429,4
Female,0,0.09302,0.5,0.678571,0.65,0.6,0.674242,0.571786,0.517127,0.537006,1,EnglishandAnother,0.736607,1
Female,1,0.04,0.561603,0.589212,0.590667,0.565904,0.738636,0.481481,0.375,0.461538,1,English,0.700893,4
Male,1,0.015239,0.446429,0.732143,0.6,0.58,0.727273,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.691964,2
Male,0,0.075,0.5,0.517857,0.6,0.52,0.829545,0.666667,0.541667,0.461538,1,English,0.866071,3
Male,0,0.22,0.678571,0.732143,0.516667,0.633333,0.689394,0.571786,0.517127,0.537006,0.623153,English,0.736607,3
Female,0,0.041,0.392857,0.482143,0.483333,0.42,0.530303,0.444444,0.5,0.538462,0.333333,English,0.495536,3
Male,1,0.058623,0.428571,0.625,0.5,0.493333,0.621212,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.691964,4
Female,0,0.13,0.464286,0.875,0.65,0.66,0.69697,0.703704,0.75,0.615385,1,Another,0.669643,0
Male,1,0.02,0.321429,0.375,0.3,0.28,0.564394,0.571786,0.517127,0.537006,0.111111,Another,0.53125,4
Female,0,0.093,0.357143,0.660714,0.483333,0.473333,0.606061,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.553571,2
Male,0,0.021,0.696429,0.821429,0.683333,0.74,0.704545,0.571786,0.517127,0.537006,1,EnglishandAnother,0.71875,1
Male,0,0.13,0.375,0.464286,0.433333,0.386667,0.659091,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.651786,0
Male,1,0.02,0.75,0.517857,0.816667,0.7,0.848485,0.851852,0.541667,0.884615,0.888889,Another,0.834821,3
Male,1,0.052657,0.5,0.410714,0.566667,0.466667,0.708333,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.714286,3
Male,0,0.015,0.678571,0.678571,0.45,0.586667,0.621212,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.6875,1
Male,1,0.057,0.607143,0.785714,0.816667,0.746667,0.924242,0.555556,0.708333,0.538462,1,EnglishandAnother,1,2
Unknown,0,0.057,0.642857,0.553571,0.533333,0.56,0.674242,0.571786,0.517127,0.537006,0.555556,Another,0.642857,2
Female,0,0.2,0.714286,0.625,0.7,0.68,0.685606,0.571786,0.517127,0.537006,1,English,0.763393,0
Female,1,0.023202,0.285714,0.75,0.616667,0.533333,0.587121,0.571786,0.517127,0.537006,0.623153,Another,0.607143,4
Female,1,0.05,0.464286,0.642857,0.733333,0.606667,0.590909,0.571786,0.517127,0.537006,1,EnglishandAnother,0.566964,0
Female,0,0.12,0.714286,0.696429,0.666667,0.693333,0.80303,0.666667,0.708333,0.884615,1,Another,0.848214,2
Female,0,0.1255,0.464286,0.589286,0.683333,0.566667,0.810606,0.740741,0.5,0.538462,0.777778,Another,0.915179,0
Male,0,0.114395,0.428571,0.553571,0.416667,0.433333,0.772727,0.571786,0.517127,0.537006,0.623153,English,0.910714,3
Male,1,0.0221,0.561603,0.589212,0.590667,0.565904,0.57197,0.518519,0.625,0.307692,0.666667,EnglishandAnother,0.633929,3
Male,0,0.2,0.839286,0.660714,0.766667,0.766667,0.818182,0.814815,0.666667,0.615385,1,English,0.825893,2
Female,1,0.09302,0.392857,0.857143,0.516667,0.573333,0.579545,0.571786,0.517127,0.537006,0.623153,Another,0.59375,3
Male,1,0.0299,0.561603,0.589212,0.590667,0.565904,0.784091,0.518519,0.458333,0.5,0.333333,English,0.8125,3
Male,0,0.096,0.428571,0.607143,0.733333,0.58,0.295455,0.571786,0.517127,0.537006,0.623153,Another,0.21875,2
Male,0,0.35,0.607143,0.732143,0.55,0.62,0.719697,0.571786,0.517127,0.537006,0.623153,English,0.732143,4
Male,0,0.24,0.410714,0.714286,0.633333,0.573333,0.742424,0.571786,0.517127,0.537006,1,EnglishandAnother,0.794643,1
Female,1,0.046292,0.678571,0.625,0.75,0.686667,0.818182,0.703704,0.666667,0.807692,1,English,0.964286,0
Female,0,0.29,0.892857,0.75,0.916667,0.88,0.924242,1,0.625,0.923077,0.888889,English,0.941964,0
Female,1,0.094,0.267857,0.375,0.266667,0.246667,0.795455,0.571786,0.517127,0.537006,0.111111,EnglishandAnother,0.879464,4
Male,0,0.095,0.482143,0.642857,0.416667,0.486667,0.731061,0.571786,0.517127,0.537006,1,Another,0.723214,1
Male,0,0.1,0.767857,0.678571,0.666667,0.706667,0.674242,0.571786,0.517127,0.537006,1,English,0.674107,3
Male,1,0.09302,0.642857,0.75,0.666667,0.686667,0.700758,0.571786,0.517127,0.537006,0.555556,Another,0.6875,4
Female,0,0,0.553571,0.589286,0.733333,0.62,0.765152,0.571786,0.517127,0.537006,0.623153,Another,0.84375,1
Female,0,0.09302,0.589286,0.625,0.6,0.593333,0.799242,0.571786,0.517127,0.537006,0.888889,English,0.830357,3
Male,0,0.051,0.535714,0.803571,0.566667,0.626667,0.848485,0.571786,0.517127,0.537006,0.333333,English,0.834821,2
Male,0,0.185,0.892857,0.678571,0.8,0.806667,0.568182,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.553571,1
Female,1,0.024,0.357143,0.535714,0.466667,0.42,0.795455,0.571786,0.517127,0.537006,0.333333,Another,0.776786,2
Male,1,0.06,0.535714,0.571429,0.6,0.553333,0.829545,0.407407,0.666667,0.576923,0.444444,English,0.816964,3
Male,0,0.116,0.75,0.714286,0.816667,0.773333,0.909091,0.571786,0.517127,0.537006,0.333333,English,1,0
Male,0,0.2,0.767857,0.625,0.633333,0.673333,0.829545,0.571786,0.517127,0.537006,0.777778,English,0.830357,3
Female,0,0.046,0.446429,0.553571,0.65,0.533333,0.810606,0.571786,0.517127,0.537006,0.777778,English,0.834821,3
Female,1,0.023,0.357143,0.428571,0.366667,0.34,0.776515,0.37037,0.333333,0.537006,0.666667,English,0.834821,3
Female,1,0.06,0.482143,0.589286,0.533333,0.513333,0.469697,0.571786,0.517127,0.537006,0.777778,Another,0.482143,2
Female,0,0.2,0.392857,0.767857,0.533333,0.546667,0.575758,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.642857,2
Male,0,0.130801,1,0.571429,0.816667,0.813333,0.931818,0.571786,0.517127,0.537006,0.888889,English,0.946429,1
Male,0,0.026836,0.392857,0.232143,0.233333,0.226667,0.469697,0.571786,0.517127,0.537006,0.222222,EnglishandAnother,0.553571,4
Male,1,0.03,0.589286,0.571429,0.483333,0.526667,0.628788,0.571786,0.517127,0.537006,1,EnglishandAnother,0.59375,4
Male,0,0.15,0.392857,0.535714,0.616667,0.493333,0.833333,0.571786,0.517127,0.537006,1,English,0.857143,4
Female,1,0.016,0.285714,0.482143,0.35,0.326667,0.727273,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.816964,4
Female,1,0.016,0.561603,0.589212,0.590667,0.565904,0.659091,0.555556,0.208333,0.538462,0.666667,Another,0.732143,4
Female,1,0.0528,0.375,0.392857,0.483333,0.38,0.795455,0.37037,0.208333,0.384615,0.111111,EnglishandAnother,0.803571,3
Male,1,0.012,0.142857,0.125,0.266667,0.106667,0.829545,0.148148,0.083333,0.153846,0.623153,Another,0.959821,4
Male,0,0.09302,0.714286,0.732143,0.833333,0.773333,0.772727,0.571786,0.517127,0.537006,0.888889,English,0.910714,0
Male,0,0.106,0.767857,0.875,0.8,0.833333,0.594697,0.571786,0.517127,0.537006,1,English,0.616071,0
Male,1,0.056,0.410714,0.714286,0.566667,0.546667,0.579545,0.222222,0.666667,0.537006,0.888889,EnglishandAnother,0.571429,2
Female,1,0.0505,0.339286,0.303571,0.383333,0.293333,0.727273,0.571786,0.517127,0.537006,0.623153,English,0.691964,3
Male,0,0.030652,0.678571,0.875,0.6,0.72,0.719697,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.723214,3
Female,1,0.0144,0.5,0.428571,0.55,0.466667,0.712121,0.571786,0.517127,0.537006,1,Another,0.709821,4
Female,1,0.03,0.464286,0.303571,0.4,0.346667,0.651515,0.571786,0.517127,0.537006,0.623153,English,0.625,4
Male,1,0.1,0.5,0.607143,0.383333,0.466667,0.659091,0.571786,0.517127,0.537006,0.666667,EnglishandAnother,0.642857,1
Female,1,0.066064,0.553571,0.357143,0.75,0.54,0.825758,0.571786,0.517127,0.537006,0.111111,Another,0.785714,2
Female,1,0.016,0.446429,0.357143,0.416667,0.366667,0.564394,0.407407,0.166667,0.384615,0.111111,Another,0.513393,3
Male,1,0.009,0.482143,0.25,0.516667,0.38,0.761364,0.571786,0.517127,0.537006,0.444444,Another,0.816964,1
Male,1,0.035,0.375,0.375,0.366667,0.326667,0.625,0.37037,0.25,0.269231,0,EnglishandAnother,0.736607,4
Male,1,0.1135,0.285714,0.607143,0.466667,0.42,0.526515,0.571786,0.517127,0.537006,1,English,0.486607,4
Male,1,0.175,0.839286,0.857143,0.7,0.813333,0.833333,0.814815,0.708333,0.807692,0.623153,English,0.852679,2
Female,0,0.124,0.589286,0.517857,0.616667,0.56,0.689394,0.571786,0.517127,0.537006,0.623153,English,0.700893,3
Male,0,0.072,0.561603,0.589212,0.590667,0.565904,0.337121,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.330357,3
Male,1,0.015929,0.410714,0.303571,0.366667,0.313333,0.776515,0.333333,0.166667,0.307692,0.222222,Another,0.754464,3
Male,0,0.08,0.321429,1,0.383333,0.546667,0.640152,0.571786,0.517127,0.537006,0.623153,Another,0.683036,1
Female,1,0.0135,0.714286,0.303571,0.716667,0.566667,0.681818,0.777778,0.291667,0.653846,0.444444,Another,0.75,3
Unknown,0,0.09302,0.892857,1,0.916667,0.973333,0.761364,1,0.833333,0.769231,0.333333,English,0.848214,4
Female,1,0.015,0.678571,0.571429,0.7,0.646667,0.80303,0.571786,0.517127,0.537006,0.777778,English,0.910714,4
Female,1,0.015675,0.410714,0.392857,0.383333,0.353333,0.825758,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.919643,4
Male,0,0,0.561603,0.589212,0.590667,0.565904,0.787879,0.888889,0.666667,0.807692,1,English,0.861607,0
Female,1,0.013298,0.321429,0.071429,0.433333,0.22,0.621212,0.407407,0.166667,0.230769,0.777778,EnglishandAnother,0.553571,1
Male,0,0.185,0.785714,0.785714,0.75,0.786667,0.67803,0.571786,0.517127,0.537006,0.333333,English,0.665179,3
Female,1,0.023,0.561603,0.589212,0.590667,0.565904,0.545455,0.259259,0.208333,0.230769,0,English,0.598214,2
Female,1,0.023004,0.446429,0.25,0.516667,0.366667,0.761364,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.857143,2
Female,1,0.03,0.375,0.357143,0.466667,0.36,0.57197,0.571786,0.517127,0.537006,0.222222,English,0.508929,4
Female,0,0.058,0.767857,0.714286,0.816667,0.78,0.80303,0.571786,0.517127,0.537006,1,English,0.84375,0
Female,1,0.021,0.535714,0.375,0.566667,0.466667,0.617424,0.571786,0.517127,0.537006,0.111111,Another,0.678571,2
Female,1,0.065,0.392857,0.482143,0.416667,0.393333,0.753788,0.571786,0.517127,0.537006,0.333333,Another,0.84375,2
Female,0,0.098,0.696429,0.482143,0.716667,0.626667,0.772727,0.571786,0.517127,0.537006,0.777778,English,0.776786,3
Female,0,0.13,0.535714,0.553571,0.616667,0.553333,0.753788,0.571786,0.517127,0.537006,0.888889,EnglishandAnother,0.84375,3
Female,1,0.065,0.732143,0.607143,0.733333,0.693333,0.94697,0.777778,0.708333,0.769231,0.222222,EnglishandAnother,1,1
Female,0,0.01,0.625,0.410714,0.633333,0.54,0.628788,0.571786,0.517127,0.537006,0.555556,Another,0.669643,2
Female,1,0.042,0.464286,0.642857,0.466667,0.5,0.674242,0.571786,0.517127,0.537006,0.666667,Another,0.683036,4
Female,0,0.09302,0.267857,0.517857,0.416667,0.36,0.814394,0.148148,0.375,0.346154,0,Another,0.861607,1
Male,1,0.027,0.589286,0.553571,0.533333,0.54,0.734848,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.745536,3
Female,0,0.175,0.571429,0.839286,0.8,0.746667,0.780303,0.571786,0.517127,0.537006,1,English,0.821429,0
Female,1,0.018,0.375,0.357143,0.366667,0.32,0.5,0.571786,0.517127,0.537006,0,Another,0.495536,4
Female,1,0.09302,0.410714,0.535714,0.533333,0.466667,0.609848,0.571786,0.517127,0.537006,0.777778,Another,0.683036,3
Female,1,0.003,0.196429,0.25,0.266667,0.173333,0.829545,0.571786,0.517127,0.537006,0,Another,0.933036,4
Female,1,0.025,0.267857,0.464286,0.466667,0.36,0.761364,0.571786,0.517127,0.537006,0.222222,Another,0.857143,3
Female,0,0.039,0.561603,0.589212,0.590667,0.565904,0.909091,0.518519,0.625,0.576923,0.666667,English,1,0
Female,1,0.022,0.285714,0.196429,0.35,0.22,0.454545,0.571786,0.517127,0.537006,0,Another,0.464286,1
Female,1,0.014,0.303571,0.375,0.416667,0.32,0.799242,0.571786,0.517127,0.537006,0.111111,Another,0.794643,4
Male,0,0.15,0.561603,0.589212,0.590667,0.565904,0.829545,0.814815,0.875,0.5,0.888889,English,0.888393,2
Male,1,0.046,0.410714,0.535714,0.416667,0.42,0.810606,0.571786,0.517127,0.537006,0.111111,Another,0.848214,3
Female,1,0.019,0.446429,0.464286,0.416667,0.406667,0.674242,0.259259,0.416667,0.307692,0.666667,EnglishandAnother,0.754464,2
Male,1,0.09302,0.089286,0.053571,0.166667,0.02,0.469697,0.571786,0.517127,0.537006,0.111111,Another,0.553571,4
Female,1,0.02654,0.178571,0,0.3,0.086667,0.742424,0.571786,0.517127,0.537006,0.222222,Another,0.794643,1
Male,0,0.035,0.607143,0.75,0.666667,0.673333,0.742424,0.333333,0.625,0.5,0.888889,English,0.754464,1
Male,0,0.05052,0.660714,0.535714,0.55,0.566667,0.606061,0.571786,0.517127,0.537006,0.623153,English,0.678571,0
Female,1,0.012,0.339286,0.375,0.566667,0.393333,0.643939,0.444444,0.333333,0.384615,0.623153,EnglishandAnother,0.620536,1
Female,0,0.16,0.625,0.714286,0.6,0.64,0.859848,0.777778,0.666667,0.576923,0.888889,English,0.888393,1
Female,1,0.022,0.339286,0.303571,0.416667,0.306667,0.564394,0.571786,0.517127,0.537006,0.333333,English,0.553571,3
Female,0,0.0415,0.553571,0.607143,0.516667,0.54,0.689394,0.62963,0.208333,0.576923,0.623153,English,0.665179,3
Female,0,0.3,0.928571,0.928571,0.7,0.873333,0.712121,0.571786,0.517127,0.537006,0.777778,English,0.696429,1
Female,0,0.06,0.803571,0.696429,0.8,0.78,0.772727,0.571786,0.517127,0.537006,1,English,0.839286,0
Male,0,0.1,0.625,0.732143,0.616667,0.653333,0.787879,0.571786,0.517127,0.537006,0.666667,English,0.892857,0
Female,0,0.034,0.321429,0.446429,0.366667,0.333333,0.776515,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.830357,4
Female,1,0.01432,0.375,0.357143,0.483333,0.366667,0.791667,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.84375,1
Female,1,0.1,0.589286,0.535714,0.516667,0.526667,0.772727,0.62963,0.375,0.5,0.222222,English,0.732143,1
Male,1,0.024641,0.053571,0.303571,0.366667,0.18,0.647727,0.571786,0.517127,0.537006,0.555556,EnglishandAnother,0.727679,4
Female,0,0.09302,0.339286,0.285714,0.55,0.353333,0.731061,0.37037,0.375,0.461538,0.623153,EnglishandAnother,0.861607,1
Female,1,0.04,0.428571,0.339286,0.4,0.346667,0.753788,0.62963,0.166667,0.307692,0.111111,EnglishandAnother,0.709821,4
Female,1,0.028,0.803571,0.482143,0.65,0.64,0.810606,0.571786,0.517127,0.537006,0.777778,English,0.834821,2
Female,1,0.036,0.285714,0.375,0.316667,0.273333,0.647727,0.571786,0.517127,0.537006,0.222222,English,0.678571,3
Male,0,0.09302,0.178571,0.607143,0.466667,0.38,0.522727,0.571786,0.517127,0.537006,0.623153,EnglishandAnother,0.584821,1
Female,1,0.034,0.561603,0.589212,0.590667,0.565904,0.534091,0.444444,0.375,0.5,0.666667,English,0.629464,3
Female,0,0.09302,0.5,0.357143,0.5,0.42,0.507576,0.740741,0.166667,0.346154,0.623153,English,0.553571,3
Female,1,0.015499,0.517857,0.625,0.533333,0.54,0.628788,0.296296,0.541667,0.461538,1,EnglishandAnother,0.705357,4
Female,1,0.025,0.482143,0.678571,0.616667,0.58,0.674242,0.571786,0.517127,0.537006,1,Another,0.754464,3
Male,1,0.019168,0.446429,0.482143,0.483333,0.44,0.530303,0.407407,0.458333,0.307692,0.777778,EnglishandAnother,0.477679,4
Female,0,0.09302,0.446429,0.357143,0.55,0.42,0.719006,0.571786,0.517127,0.537006,0.623153,English,0.747357,2
Female,0,0.09302,0.285714,0.625,0.45,0.42,0.469697,0.444444,0.708333,0.461538,0.623153,EnglishandAnother,0.446429,2
Male,0,0.09302,0.561603,0.589212,0.590667,0.565904,0.651515,0.481481,0.583333,0.538462,1,EnglishandAnother,0.678571,4
Male,0,0.015096,0.375,0.375,0.366667,0.326667,0.791667,0.571786,0.517127,0.537006,0.333333,EnglishandAnother,0.888393,2
Female,0,0.175,0.732143,0.553571,0.7,0.66,0.765152,0.777778,0.25,0.769231,1,English,0.861607,1
Female,1,0.025,0.357143,0.446429,0.65,0.46,0.799242,0.259259,0.291667,0.307692,0.555556,EnglishandAnother,0.794643,0
Female,1,0.09302,0.839286,0.678571,0.816667,0.793333,0.708333,0.571786,0.517127,0.537006,0.623153,English,0.776786,0
Male,1,0.04,0.482143,0.392857,0.516667,0.433333,0.666667,0.37037,0.291667,0.384615,0.666667,EnglishandAnother,0.6875,3
Female,1,0.026,0.321429,0.375,0.466667,0.346667,0.719697,0.571786,0.517127,0.537006,0.333333,Another,0.678571,0
Male,1,0.012,0.561603,0.589212,0.590667,0.565904,0.746212,0.111111,0.375,0.269231,0,English,0.763393,4
Female,0,0.093,0.392857,0.482143,0.416667,0.393333,0.931818,0.222222,0.458333,0.538462,0.222222,Another,0.9375,2
Female,1,0.012072,0.428571,0.482143,0.383333,0.393333,0.94697,0.37037,0.5,0.384615,0,Another,0.982143,0
Female,1,0.03,0.267857,0.392857,0.316667,0.273333,0.715909,0.571786,0.517127,0.537006,0.777778,EnglishandAnother,0.6875,1
Male,0,0.015,0.714286,0.875,0.666667,0.76,0.666667,0.814815,0.875,0.576923,1,EnglishandAnother,0.629464,1
Female,0,0.038,0.553571,0.410714,0.333333,0.393333,0.393939,0.222222,0.166667,0.192308,0.444444,EnglishandAnother,0.419643,4
Female,1,0.053,0.561603,0.589212,0.590667,0.565904,0.829545,0.444444,0.375,0.5,0.555556,EnglishandAnother,0.799107,4
